firm_id,firmname,firmname_page,firmname_start_line,firmname_end_line,next_firmname_start_line
1372,Jul. Bernhardt & Co. Akt.-Ges.,1169,67722,67722,67740
1373,"Ledertuchfabrik Bernhard Maerker, Akt.-Ges.",1170,67740,67740,67775
1374,"Mech. Baumwoll-Weberei K. Aug. Kölbel, Akt.-Ges,.,",1170,67775,67775,67804
1375,"Bleicherei, Färberei u. Appretur-Anstalt Stuttgart.",1171,67804,67804,67847
1376,Baumwoll-Spinnerei Unterhausen,1171,67847,67847,67909
1377,"Gebrüder Gross, Akt.-Ges.",1172,67909,67909,67937
1378,Vereinigte Trikotfabriken (R. Vollmoeller) A.-6.,1173,67937,67937,68014
1379,Mechanische Seidenweberei Viersen Akt.-Ges.,1174,68014,68014,68040
1380,Viersener Act.-Ges. für Spinnerei und Weberei,1174,68040,68040,68116
1381,Lausitzer Baumwoll-Weberei Aktiengesellschaft,1175,68116,68116,68138
1382,Weidaer Jute-Spinnerei & Weberei,1175,68138,68138,68202
1383,"„Schloss Aktiengesellschaft, Damen- u. Kinderbekleidung“",1176,68202,68202,68219
1384,Wiesbadener Wollwarenfabrik Akt.-Ges. in Wiesbaden. (din Konkurs.),1177,68219,68220,68230
1385,Leipziger Baumwollweberei,1177,68230,68230,68254
1386,Meyer Kauffmann Textilwerke Akt.-Ges.,1177,68254,68254,68364
1387,Graef & Schlechter Akt-Ges. in Ligu.,1179,68364,68364,68392
1388,Neumann & Büren Aktiengesellschaft,1179,68392,68392,68418
1389,Rheinische Möbelstoff-Weberei vorm. Dahl & Hunsche,1180,68418,68418,68506
1390,"Vereinigte Glanzstoff-Fabriken, A.-G.",1181,68506,68506,68925
1391,"J. D. Weickert, Filzfabrik, Aktiengesellschaft",1187,68925,68925,68980
1392,Julius Römpler Aktiengesellschaft,1188,68980,68980,69038
1393,Baumwoll-Spinnerei Zwickau,1188,69038,69038,69088
1394,“ Bindfaden-Manufaktur Akt.-Ges.,1189,69088,69088,69110
1395,Landmann & Hellwig Aktiengesellschaft,1189,69110,69110,69145
1396,Zwickauer Kammgarn-Spinnerei-,1190,69145,69145,69198
1397,Julius Schürer Aktiengesellschaft,1191,69198,69198,69243
1398,Aktiengesellschaft für Baumwollindustrie,1192,69243,69243,69261
1399,Cohn & Rosenbaum Akt.-Ges.,1192,69261,69261,69285
1400,Sigmund Goeritz Aktiengesellschaft,1192,69285,69285,69313
1401,"Max Lewin Akt.-Ges. für Fabrikation von Kinderkopf- bedeckungen, Sporthüten und Baby-Konfektion",1193,69313,69314,69338
1402,"Stern & Co. Akt.-Ges., Leinen und Baumwollwaren",1193,69338,69338,69357
1403,L. & J. Hirschfeld Aktiengesellschaft,1193,69357,69357,69373
1404,Katz & Michel Textil-Aktiengesellschaft,1194,69373,69373,69410
1405,von Asten & Co. Akt.-Ges.,1194,69410,69410,69434
1406,Gebrüder Kaufmann Akt.-Ges.,1195,69434,69434,69452
1407,Thomas Scheuflfelen Akt.-Ges.,1195,69452,69452,69476
1408,Filzfabrik Aktiengesellschaft,1195,69476,69476,69539
1409,Hutstoffwerke Akt.-Ges.,1196,69539,69539,69556
1410,"Akt.-Ges. für Färberei und Appretur, Glauchau",1196,69556,69556,69580
1411,Baumwoll-Spinnerei und -Weberei Anton Walraf Söhne Akt.-Ges.,1197,69580,69581,69600
1412,"Berlin-Gubener Haarhutfabrik, Akt.-Ges.",1197,69600,69600,69625
1413,Akt.-Ges. für Wirkwaren,1197,69625,69625,69642
1414,"Heinrich Wolfrum, mechanische Weberei Akt.-Ges. Helmbrechts",1198,69642,69643,69669
1415,"S. Abel, Wollhandels-Akt.-Ges.",1198,69669,69669,69689
1416,Kulmbacher Spinnerei,1198,69689,69689,69728
1417,"Magdeburger Bindegarn-, Sack- u. Plan-Akt.-Ges.",1199,69728,69728,69746
1418,Christoph Walter Akt.-Ges.,1199,69746,69746,69780
1419,Michael Mayerhofer Aktiengesellschaft,1200,69780,69780,69798
1420,J. F. Riemann Mechanische Webereien Akt.-Ges. in Liqu.,1200,69798,69798,69819
1421,Teinacher Orientteppichknüpfereien A.-G.,1200,69819,69819,69850
1422,Striwag Akt.-Ges. für Strick- u. Wirkindustrie,1201,69850,69850,69871
1423,E. Breuninger Aktiengesellschaft,1201,69871,69871,69905
1424,Wolldeckenfabrik Weilderstadt Akt.-Ges.,1202,69905,69905,69942
1425,Spinnerei und Weberei Friedr. Lühl Akt.-Ges.,1202,69942,69942,69963
1426,"H. Brüninghaus Söhne Akt.-Ges. in Liqu.,",1203,69963,69963,69993
1427,Artur Inow & Co. Akt.-Ges.,1203,69993,69993,70017
1428,"Chemische Industrie, Dünger-, Sprengstolf-, Zelluloid- und Glühstrumpffabriken.",1204,70017,70018,70018
1429,und Glühstrumpffabriken. Chemische Fabrik Buckau,1204,70018,70019,70122
1430,- Chemische Werke vorm. H. & E. Albert,1205,70122,70122,70213
1431,Bronzefarbenwerke A.-G. vorm. Carl Schlenk,1207,70213,70213,70296
1432,Akt.-Ges. Georg Egestorffs Salzwerke u.Chemische Fabriken,1208,70296,70296,70391
1433,Aktien-Gesellschaft Lignose,1209,70391,70391,70439
1434,Akt.-Ges. für chemisch-teehnische Verwertungen,1210,70439,70439,70456
1435,Aktien-Ges. für chemische Produkte vorm. H. Scheidemandel,1210,70456,70456,70644
1436,Akt.-Ges. für Chemische u. Montan-Unternehmungen,1213,70644,70644,70663
1437,Actien-Gesellsehaft für Kohlensäure-Industrie,1213,70663,70663,70710
1438,Aktiengesellschaft für medizinische Produkte,1214,70710,70710,70764
1439,Dr. Blümner Crack-Anlagen Akt.-Ges.,1215,70764,70764,70767
1440,"Bohnofix-Werk Robert Maneke Aktiengesellschaft,",1215,70767,70767,70786
1441,Bourjois Aktiengesellschaft in Liqn.,1215,70786,70786,70807
1442,"Byk-Guldenwerke Chemische Fabrik, Akt.-Ges.",1215,70807,70807,70916
1443,"Chemische Fabrik Freiburg, Akt.-Ges.",1217,70916,70916,70936
1444,Chemische Fabrik Grünau Landshoff & Meyer A.-G.,1217,70936,70936,71038
1445,"Chemische Fabrik Müller & Kreuziger, Aktiengesellschaft",1219,71038,71038,71043
1446,Chemoport Aktiengesellschaft für Aerztebedarf,1219,71043,71043,71066
1447,Ciba Berlin Aktiengesellschaft,1219,71066,71066,71087
1448,"„Degewop“ Gesellsch. wissenschaftl. Organpräparate A.-G.,",1220,71087,71087,71104
1449,Deutsche Chemikalien-Akt.-Ges.,1220,71104,71104,71121
1450,Deutsche Zündholzfabriken Akt.-Ges.,1220,71121,71121,71236
1451,Eyacher Kohlensäure-Industrie Akt.-Ges.,1222,71236,71236,71289
1452,„Galepha“ A.-G. Fabrik galenisch-pharmazeut. Präparate,1223,71289,71289,71310
1453,"Hugo Grimpe, Akt.-Ges.",1223,71310,71310,71330
1454,"Hageda, Handelsgesellschaft Deutscher Apotheker A.-G.",1223,71330,71330,71454
1455,"Heko-Werk, Chemische Fabrik Akt.-Ges.,",1225,71454,71454,71491
1456,Rud. Herrmann Akt.-Ges. Seifen und Parfümerien,1226,71491,71491,71515
1457,Horment Akt.-Ges. für Herstellung organischer Heilmittel,1226,71515,71515,71535
1458,Richard Hudnut Aktiengesellschaft,1226,71535,71535,71551
1459,Jünger & Gebhardt Akt.-Ges.,1227,71551,71551,71575
1460,Max Kahnemann Aktiengesellschaft,1227,71575,71575,71639
1461,Kali-Chemie Aktiengesellschaft,1228,71639,71639,72118
1462,Kohlenveredlung und Schwelwerke Aktiengesellschaft,1235,72118,72118,72158
1463,Dr. Laboschin Akt.-Ges. Fabrik chem.-pharmazeut. Präparate,1235,72158,72158,72226
1464,Gustav Lohse Aktiengesellschaft in Berlin.,1236,72226,72226,72255
1465,Albert Mendel Akt.-Ges.,1237,72255,72255,72285
1466,Metallochemische Fabrik A.,1237,72285,72285,72312
1467,Mitteldeutsche Stickstoffwerke Akt.-Ges.,1237,72312,72312,72349
1468,Oja Aktiengesellschaft,1238,72349,72349,72380
1469,Peroxydwerk-Siesel Aktiengesellschaft,1238,72380,72380,72417
1470,„Pharmazeutikon“ Akt.-Ges. für chem.-pharm. Produkte,1239,72417,72417,72443
1471,"Dr. Hugo Remnler, Akt.-Ges.",1239,72443,72443,72483
1472,"Rheinisch -Westfälische Olex-Akt.-Ges. in Ligqu.,",1240,72483,72483,72500
1473,J. D. Riedel — E. de Han Aktiengesellschaft,1240,72500,72500,72669
1474,Rohstoffgesellschaft für chemisch-teehnische Erzeugnisse,1243,72669,72669,72674
1475,Rütgerswerke-Aktiengesellschaft,1243,72674,72674,72922
1476,Triolin Aktiengesellschaft,1246,72922,72922,72938
1477,Westfälisch-Anhaltische Sprengstoff- Act.- Ges. Chemische Fabriken,1247,72938,72939,73016
1478,"Wormser Druckfarbenwerke Aktiengesellschaft,",1248,73016,73016,73035
1479,Pennrich-Huy und Co. Akt.-Ges.,1248,73035,73035,73070
1480,Chemische Industrie Akt.-Ges.,1249,73070,73070,73106
1481,Carl Blank Aktiengesellschaft,1249,73106,73106,73124
1482,"Cosmos-Werke u. Roland-Parfümerie Aktiengesellschaft,",1249,73124,73124,73132
1483,Mineraloel-Raffinerie vorm. August Korff,1250,73132,73132,73177
1484,Kerament- und Kunststeinwerke €. H. Jerschke Akt.-Ges.,1250,73177,73177,73221
1485,F. Reichelt Akt.-Ges.,1251,73221,73221,73294
1486,"Günther & Haussner, Akt.-Ges.",1252,73294,73294,73316
1487,Röhm & Haas Akt.-Ges.,1252,73316,73316,73350
1488,Becker & Kirsten Akt.-Ges.,1253,73350,73350,73376
1489,Düngerhandelsaktiengesellschaft zu Dresden.,1253,73376,73376,73452
1490,"Gehe & Co., Aktiengesellschaft",1254,73452,73452,73568
1491,Lack- u. Farben-Grosseinkaufs-Akt.-Ges.,1256,73568,73568,73590
1492,"Trapp & Münch, Akt.-Ges.",1256,73590,73590,73653
1493,"Chemische Fabrik Düsseldorf, Akt.-Ges.",1257,73653,73653,73672
1494,Henkel & Cie. Akt.-Ges.,1257,73672,73672,73699
1495,"Kaufels & Apotheker Andernach — Hansawerk — Fabrik pharmazeutischer Präparate Akt.-Ges. in Liqu.,",1258,73699,73700,73726
1496,Akt.-Ges. für Steinkohleverflüssigung und Steinkohle- veredelung. Duisburg.,1258,73726,73727,73765
1497,E. Matthes & Weber Actiengesellschaft,1259,73765,73765,73795
1498,"""Chemische u. Elektrolytische Werke Akt.-Ges.",1259,73795,73795,73813
1499,H. von Gimborn-Akt.-Ges.,1260,73813,73813,73848
1500,"Vereinigte Thüringische Salinen,",1260,73848,73848,73914
1501,Chemische Industrie Aktiengesellschaft,1261,73914,73914,73939
1502,Th. Goldschmidt Akt.-Ges.,1261,73939,73939,74113
1503,Ruhrgas Aktiengesellschaft,1264,74113,74113,74319
1504,F. Gruner Akt.-Ges.,1267,74319,74319,74341
1505,1. 6. Farbenindustrie Aktiengesellschaft,1267,74341,74341,74588
1506,Nominal a on Haupterzeugnisse,1271,74588,74588,74590
1507,"Ammoniakwerk Merseburg & m.b.H,,",1271,74590,74590,74613
1508,"ChemischeWerke Lothringen m.b.H.,",1271,74613,74613,74628
1509,"Wachtberg- Gruppe, Braunkohlen-",1271,74628,74628,74644
1510,| |Jagäpatronen,1271,74644,74644,75039
1511,"OR | 3 33818 ""VZA 000 000 1 . 28 Sg g sis",1278,75039,75040,75040
1512,"""VZA 000 000 1 . 28 Sg g sis 000 000 T | 000.002 1 0000007 | 0000021 L:1 ""v8 000 002 I moooost |"" ©"" ""09 2 4pa8yuooı 'v 5 59 798[>",1278,75040,75041,75041
1513,"000 000 T | 000.002 1 0000007 | 0000021 L:1 ""v8 000 002 I moooost |"" ©"" ""09 2 4pa8yuooı 'v 5 59 798[> _ _ ""UnIoA WIOUIINW eNlongıeg 'g9 S 2 228 &",1278,75041,75042,75042
1514,"_ _ ""UnIoA WIOUIINW eNlongıeg 'g9 S 2 228 & ""VZA T:OI | ""V-'ZA 000 000 821 3 3 -",1278,75042,75043,75043
1515,"""VZA T:OI | ""V-'ZA 000 000 821 3 3 - 000 8zT 07799998 | 000 Ca 059 99163 | ""v8 1:°18 | ""V-""IS.000 000 09% 000 008 9 OT TOV TRAUN '0’S ö Ss e]",1278,75043,75044,75044
1516,"000 8zT 07799998 | 000 Ca 059 99163 | ""v8 1:°18 | ""V-""IS.000 000 09% 000 008 9 OT TOV TRAUN '0’S ö Ss e] u ln 2 Ber",1278,75044,75045,75045
1517,u ln 2 Ber 000 000.999 — FE Mr,1278,75045,75046,75046
1518,000 000.999 — FE Mr 000 007 # | 000.009 179 ar Zunog uaguueuod 'z zogız © Sg a,1278,75046,75047,75047
1519,000 007 # | 000.009 179 ar Zunog uaguueuod 'z zogız © Sg a A94un u9p um uoIsn J19p SSBJuY ei u .—..*,1278,75047,75048,75048
1520,A94un u9p um uoIsn J19p SSBJuY ei u .—..* sne JlIge Tepog P -uuy 'peg © E .—.*t,1278,75048,75049,75049
1521,sne JlIge Tepog P -uuy 'peg © E .—.*t \ op Sunyoyxosiendey UM TE. or.,1278,75049,75050,75050
1522,"\ op Sunyoyxosiendey UM TE. or. ""YA 000 000 09 Pr",1278,75050,75051,75051
1523,"""YA 000 000 09 Pr . 000. 00% 1 | 000.000 92T | 000 00% 1 | 000 000 92T 1:9 ""v}8.000 000 088 | 000 00# TE araqBdepos 9 -umuy ""Pu 'gS "" “Ay",1278,75051,75052,75054
1524,3 ‚odpnu Araqug-epog y -umuy 9 - Fr,1278,75054,75054,75056
1525,"E . . ""v-""2A 000 000 # RB 98 &, m008 000 000 8T | 000.08 000 000 81 L:G ""V-""78 000 000 09 0000008 | "" ° * ""10o Toy-1eoM da 38",1278,75056,75057,75057
1526,"&, m008 000 000 8T | 000.08 000 000 81 L:G ""V-""78 000 000 09 0000008 | "" ° * ""10o Toy-1eoM da 38 E31 ” ""WIOA UOYLIABA Syosıusug (a 3 ws",1278,75057,75058,75058
1527,"E31 ” ""WIOA UOYLIABA Syosıusug (a 3 ws i 3 ""V°""ZA 000 000 9T 23 58°",1278,75058,75059,75059
1528,"i 3 ""V°""ZA 000 000 9T 23 58° E| 000 078 000000 #7 | 000.098 000 900 FF 1:9 ""v-""38.000 000 08% | 000001 'H “ ° UONoL wog e8 58",1278,75059,75060,75060
1529,"E| 000 078 000000 #7 | 000.098 000 900 FF 1:9 ""v-""38.000 000 08% | 000001 'H “ ° UONoL wog e8 58 3 -soL) AAgeg oyasımeyy (pP 78 5°",1278,75060,75061,75061
1530,3 -soL) AAgeg oyasımeyy (pP 78 5° 5) “Y-'ZA 000 000 0% au Ar,1278,75061,75062,75062
1531,"5) “Y-'ZA 000 000 0% au Ar ) 000 00F 000.009 24 | 000 00F 000 009 29 1:4 ""v-18.000 000 888 | 0000801 | vonegugeg-umuyysogpyo E58 3",1278,75062,75063,75063
1532,") 000 00F 000.009 24 | 000 00F 000 009 29 1:4 ""v-18.000 000 888 | 0000801 | vonegugeg-umuyysogpyo E58 3 ""V-""ZA 000 000 09 ES: Sex",1278,75063,75064,75064
1533,"""V-""ZA 000 000 09 ES: Sex N 000 00% T | 000000 92T | 000008 T | 000000 92T 1:9 ""v-""?8.000.000. 088 | 0000098 |° * * * Zurunig p sniomg =a 3",1278,75064,75065,75065
1534,"N 000 00% T | 000000 92T | 000008 T | 000000 92T 1:9 ""v-""?8.000.000. 088 | 0000098 |° * * * Zurunig p sniomg =a 3 dojsIog ""WIOA eyIromqıey (q £ |",1278,75065,75066,75066
1535,"dojsIog ""WIOA eyIromqıey (q £ | } ""V-""ZA 000 000 09 E55 8%",1278,75066,75067,75067
1536,"} ""V-""ZA 000 000 09 E55 8% 000 00% E | 000.000 921 | 000 00% T | 000.000 921 1:6 ""v-28.000 000 088 | 0000086 ’09 2 1oAuq 2222",1278,75067,75068,75068
1537,"000 00% E | 000.000 921 | 000 00% T | 000.000 921 1:6 ""v-28.000 000 088 | 0000086 ’09 2 1oAuq 2222 ) HN ws a wa ” apatıg"" ULIOAUSYLIGRJUOgIRA (8 'T 3 E 33 Du",1278,75068,75069,75069
1538,") HN ws a wa ” apatıg"" ULIOAUSYLIGRJUOgIRA (8 'T 3 E 33 Du 7100 Fe er. Sa ah",1278,75069,75070,75070
1539,"7100 Fe er. Sa ah Vera | VE 5 vs STUNKURA 8261 ""zı18 tendey ods,,",1278,75070,75071,75071
1540,"Vera | VE 5 vs STUNKURA 8261 ""zı18 tendey ods,, ) uoIsn7 Jop I0q purIg 1op  erlest -sdunjeun we purIg -sZunpunig Hs 47",1278,75071,75072,75074
1541,Gr: SS[eNÄBJUOHNYV Sp Sunpyaragug F R 3,1278,75074,75075,75307
1542,Dr. C. Schleussner Aktiengesellschaft,1282,75307,75307,75376
1543,Act.-Ges. für chem. Industrie,1283,75376,75376,75487
1544,"Dr. Hillers Akt.-Ges, Nähr- u. Heilmittelwerk",1285,75487,75487,75512
1545,Metallochemische Werke Rodleben Akt.-Ges. in Liqu.,1285,75512,75512,75528
1546,"Gelatine- und Dicaleiumphosphat-Werke A.-G.,",1285,75528,75528,75564
1547,P. Beiersdorf & Co. Akt.-Ges.,1286,75564,75564,75650
1548,Beit & Co. Aktiengesellschaft,1287,75650,75650,75666
1549,"Chemisch-Therapeutische Fabrik Billwärder, Aktiengesellschaft",1287,75666,75667,75690
1550,Chemische Fabrik von J. E. Devrient Act.-Ges.,1288,75690,75690,75720
1551,Chemische Fabrik Güstrow Dr. Hillringhaus u. Dr. Heilmann,1288,75720,75720,75757
1552,Deutsche Vacuum Oel Akt.-Ges.,1289,75757,75757,75797
1553,Dynamit-Act.-Ges. vormals Alfred Nobel & Co.,1289,75797,75797,75987
1554,"Glasurit-Werke M. Winkelmann, Akt.-Ges.",1292,75987,75987,76029
1555,Guano-Werke Aktiengesellschaft,1293,76029,76029,76170
1556,Hammonia Stearin Fabrik,1295,76170,76170,76230
1557,Hinds Aktiengesellschaft,1295,76230,76230,76251
1558,"Krenzin & Seifert, Akt.-Ges.",1296,76251,76251,76273
1559,"Pearson & Co., Aktiengesellschaft",1296,76273,76273,76305
1560,Schülke & Mayr Akt.-Ges.,1297,76305,76305,76335
1561,Verkaufsgemeinschaft Deutscher Oelmühlen Akt.-Ges.,1297,76335,76335,76339
1562,Weissmeer-Baltische Akt.-Ges. P. & I. Danischewsky,1297,76339,76339,76371
1563,Akt.-Ges. für Lackfabrikation,1298,76371,76371,76411
1564,"Chemische Fabrik Mahler und Dr. Supf, Akt.-Ges.",1298,76411,76411,76442
1565,Efeka-Neopharm Akt.-Ges.,1299,76442,76442,76484
1566,Hahnerol-Oelwerke Akt.-Ges.,1299,76484,76484,76530
1567,"Koch’s Oelwerke Akt.-Ges. in Harburg in Liqu.,",1300,76530,76530,76535
1568,Chemische Fabrik Helfenberg A.G. vorm. Eugen Dieterich,1300,76535,76535,76654
1569,Ewald Dörken Aktiengesellschaft,1302,76654,76654,76677
1570,"Joh. Andre Sebald, Aktiengesellschaft",1302,76677,76677,76704
1571,"Kohlensäurewerk Deutschland, A.-G.",1302,76704,76704,76744
1572,"Dragoeo, Aktiengesellschaft, Spezialfabrik konzentrierter Riech- und Aromastoffe",1303,76744,76745,76771
1573,Chemisch-Pharmazeutische Akt.-Ges. Bad Homburg,1303,76771,76771,76811
1574,"Chemische Fabrik Curtius, Akt.-Ges.",1304,76811,76811,76834
1575,Akt.-Ges. für Stiekstoffdünger,1304,76834,76834,76890
1576,Carbonit Akt.-Ges.,1305,76890,76890,76962
1577,Chemische Fabrik & Farbwerke Dr. Koll & Spitz Akt.-Ges.,1306,76962,76962,77001
1578,Sprengstoffwerke Dr. R. Nahnsen & Co. A.-6.,1307,77001,77001,77041
1579,Westendorp & Wehner Aktiengesellschaft,1307,77041,77041,77074
1580,"Wirtschaftliche Vereinigung deutscher Gaswerke, Gaskokssyndikat, Akt.-Ges.",1308,77074,77075,77176
1581,Zünderwerke Ernst Brün Akt.-Ges.,1309,77176,77176,77199
1582,"Berger & Wirth, Handelsgesellschaft für den Osten, A.-G.",1310,77199,77199,77252
1583,Dr. H. Bufleb & Co. Akt.-Ges.,1310,77252,77252,77276
1584,Fritz Schulz jun. Aktiengesellschaft,1311,77276,77276,77372
1585,"Concordia, chem. Fabrik auf Aktien",1312,77372,77372,77437
1586,Koch & Schenk Chemische Fabrik Akt.-Ges.,1313,77437,77437,77463
1587,"Knoll Akt.-Ges., Chemische Fabriken",1314,77463,77463,77507
1588,Fahlberg-List Aktiengesellschaft,1314,77507,77507,77656
1589,"Chemische Fabrik Budenheim Akt.-Ges,,",1316,77656,77656,77699
1590,Süddeutsche Teerverwertungs-Akt.-Ges. „Südteerag“,1317,77699,77699,77718
1591,"Goerig & Co. Aktiengesellschaft,",1317,77718,77718,77742
1592,"Lackfabrik Forrer, Akt.-Ges.",1318,77742,77742,77778
1593,Chemische Fabrik Marktredwitz Aktiengesellschaft Marktredwitz ı. B.,1318,77778,77779,77813
1594,Phönix Chemische Fabrik Akt.-Ges.,1319,77813,77813,77832
1595,Aktiengesellschaft für Kohlendestillation,1319,77832,77832,77896
1596,"Chemische Fabrik Zyma Aktiengesellschaft,",1320,77896,77896,77932
1597,Nymphosan-Akt.-Ges.,1320,77932,77932,77953
1598,Chemische Werke Brockhues Akt.-Ges.,1321,77953,77953,78022
1599,R. Graf & Co. Akt.-Ges.,1322,78022,78022,78053
1600,Lackfabrik Wiederhold Akt.-Ges.,1322,78053,78053,78100
1601,„Sandoz“ Akt.-Ges.,1323,78100,78100,78121
1602,"Farbwerke Schroeder & Stadelmann Aktiengesellschaft,",1323,78121,78121,78152
1603,"Rudolph Koepp & Co., Chemische Fabrik Aktiengesellschaft,",1324,78152,78152,78180
1604,Metall- und Farbwerke Akt.-Ges.,1324,78180,78180,78218
1605,Zinkfarben Akt.-Ges.,1325,78218,78218,78242
1606,"Hessler & Herrmann, Chemische Fabrik, Akt.-Ges.",1325,78242,78242,78266
1607,"Iso-Werk Aktiengesellschaft Regensburg, Fabrik chem.- pharmazeutischer Präparate vorm. J. Sonntag",1325,78266,78267,78298
1608,Hans Wiessner Akt.-Ges.,1326,78298,78298,78321
1609,"Dr. A. Reichold, Chemische Fabrik, Akt.-Ges.",1326,78321,78321,78338
1610,"Deutsche Hydrierwerke, Aktiengesellschaft",1327,78338,78338,78393
1611,Chemische Fabrik Ferdinand Sichel A.-G.,1327,78393,78393,78414
1612,"„Phapag“ Pharmazeutische Präparate, Akt.-Ges.",1328,78414,78414,78447
1613,"Aecis, Feinseifen- u. Parfümeriefabrik, Aktiengesellschaft",1328,78447,78447,78464
1614,Blei- und Zink-Farben-Vertrieb Akt.-Ges.,1328,78464,78464,78481
1615,Königsberger Zellstoff-Fabriken und Chemische Werke Koholyt Akt.-Ges.,1329,78481,78482,78583
1616,"„Montana“, Aktiengesellschaft",1330,78583,78583,78604
1617,Deutsche Holzverzuckerungs- und Chemische Fabrik,1330,78604,78604,78635
1618,Vereinigte Uerdinger Oelwerke Alberdingk & Boley,1331,78635,78635,78669
1619,Abshagen & Co. Akt.-Ges.,1331,78669,78669,78689
1620,Gustav Ruth Akt.-Ges.,1332,78689,78689,78711
1621,Chemische Fabrik Wesseling Akt.-Ges.,1332,78711,78711,78758
1622,Dr. Paul Bruch Fabrik pharmazeutischer Präparate Akt.-Ges.,1333,78758,78758,78779
1623,Kalle & Co. Akt.-Ges.,1333,78779,78779,78845
1624,"Chemische Fabriken Worms Akt.-Ges. in Liqu., Worms.",1334,78845,78845,78854
1625,Hermann Wülfing Akt.-Ges.,1334,78854,78854,78885
1626,Verein chemischer Fabriken Akt.-Ges. in Liqu. in Zeitz.,1335,78885,78885,78918
1627,"Vereinigte Deutsche Bitumen-Dachpappenfabriken Aktiengesellschaft, Zwiekau i. Sa., Altenburger Str. 71.",1335,78918,78919,78945
1628,Zwickauer Abfuhr-Gesellschaft,1336,78945,78945,78974
1629,"Lederfahriken, Gerbereien, Fell- u. Häuteverwertung.",1336,78974,78974,78976
1630,Aachener Lederfabrik Aktiengesellschaft,1336,78976,78976,79044
1631,"Angerer, Koch & Co. Akt.-Ges.",1337,79044,79044,79078
1632,Berliner Lederbetrieb Aktiengesellschaft,1338,79078,79078,79101
1633,Lederwerk Spindlersfeld Akt.-Ges.,1338,79101,79101,79121
1634,C. Pose Ausland-Akt.-Ges. für Lederindustrie in Liqn.,1338,79121,79121,79143
1635,Hermann Kluge Lederfabrik Aktiengesellschaft,1339,79143,79143,79177
1636,"Sernauleder, Akt.-Ges. in Liqu., Dassel.",1339,79177,79177,79186
1637,Emil Brandt Nachf. A.-G. in Liqu.,1339,79186,79186,79218
1638,"Lederfabrik Johann Metzger, Akt.-Ges.",1340,79218,79218,79244
1639,"Franz Herrmann, Erfurter Leder-Aktiengesellschaft,",1340,79244,79244,79309
1640,C. F. Roser Aktiengesellschaft,1341,79309,79309,79336
1641,Leder-Akt.-Ges.,1342,79336,79336,79358
1642,Geraer Leder-Akt.-Ges.,1342,79358,79358,79377
1643,"Just & Co, Aktien-Gesellschaft",1342,79377,79377,79444
1644,Lederfabrik Hirschberg vorm. Heinrich Knoch & Co.,1343,79444,79444,79493
1645,„ACLA“ Rheinische Maschinenleder- u. Riemenfabrik von A. Cahen-Leudesdorff & Co. Aktien-Gesellschaft,1344,79493,79494,79573
1646,"Emil Waeldin, Lederfabrik, Akt.-Ges.",1345,79573,79573,79597
1647,"Vereinigte Lederfabriken, Akt.-Ges.",1345,79597,79597,79620
1648,"Indo-Persian Rauchwaren Aktiengesellschaft,",1346,79620,79620,79638
1649,Kanin-Handels-Akt.-Ges.,1346,79638,79638,79657
1650,"“ F. Haase-Rybnik, Lederfabrik Akt.-Ges. in Liqu.,",1346,79657,79657,79673
1651,Adolf Arnhold Akt.-Ges.,1347,79673,79673,79695
1652,"Emil Köster A.-G., Lederfabriken",1347,79695,79695,79721
1653,J. H. Wiese Söhne Akt.-Ges.,1347,79721,79721,79749
1654,"Wörnlein & Zellhofer Akt.-Ges., Lederwarenfabrik",1348,79749,79749,79778
1655,"Feldmeier & Bock, Akt.-Ges.",1348,79778,79778,79801
1656,Rudolph Kahn Akt.-Ges.,1349,79801,79801,79827
1657,Sehuhfabrik Pfullingen Akt.-Ges.,1349,79827,79827,79850
1658,Märkle & Co. Rauchwaren-Zurichterei u. Färberei Akt.-Ges.,1349,79850,79850,79880
1659,Tauchaer Rauchwaren-Zurichterei u. Färberei-Akt.-Ges.,1350,79880,79880,79907
1660,Lederwerke Hermann Simon Akt.-Ges.,1350,79907,79907,79932
1661,Gabriel Lebrecht Akt.-Ges.,1351,79932,79932,79954
1662,Cornelius Heyl Akt.-Ges.,1351,79954,79954,79999
1663,"Papier-Industrie, Zellulose-, Strohzellstoff- u. Kartomnagenfabriken, Holzschleifereien, Buchbindereien.",1352,79999,80000,80000
1664,"Holzschleifereien, Buchbindereien. Buntpapierfabrik Akt.-Ges.",1352,80000,80001,80072
1665,Vereinigte Bautzner Papierfabriken,1353,80072,80072,80165
1666,Sulfit-Cellulose-Fabrik Tillgner & Co. Akt.-Ges.,1354,80165,80165,80193
1667,"Verein für Zellstoff-Industrie Aktiengesellschaft,",1355,80193,80193,80433
1668,Rheinische Tapetenfabrik Akt.-Ges.,1358,80433,80433,80456
1669,Bremer Papier- u. Wellpappen-Fahrik Akt.-Ges.,1358,80456,80456,80498
1670,Georg Drewsen Feinpapierfabriken Lachendorf und Celle,1359,80498,80498,80519
1671,Dresdner Emballagenfabrik Akt.-Ges.,1359,80519,80519,80569
1672,Josef Lehnert Akt.-Ges. in Ligu.,1360,80569,80569,80614
1673,„Mapra“ Akt.-Ges. für Papier- u. Pappenvertrieb,1361,80614,80614,80632
1674,"Streich & Co. Akt.-Ges,,",1361,80632,80632,80654
1675,Vereinigte Strohstoff-Fabriken,1361,80654,80654,80730
